zinc_id,smiles
ZINC000096908033,C[C@H]1CNC[C@H]2Cc3ccccc3C(=O)N12
ZINC000254128347,CC(=O)O[C@@]12C=C(C)[C@@H]([C@H](C)C1)[C@H]1C(=O)N(OCCCN3CCN(c4ccccc4F)CC3)C(=O)[C@H]12
ZINC000254128350,CC(=O)O[C@]12C=C(C)[C@H]([C@@H]3C(=O)N(OCCCN4CCN(c5ccccc5F)CC4)C(=O)[C@H]31)[C@H](C)C2
ZINC000003827662,OC[C@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1
ZINC000013742139,CCN1CCN(c2nc3ccccc3c3c2COc2ccccc2-3)CC1
ZINC000013742148,c1ccc2c(c1)ccc1c(N3CCNCC3)nc3ccccc3c12
ZINC000013742152,COc1cc2c(N3CCNCC3)nc3ccccc3c2c2ccccc12
ZINC000013779681,Cn1c(=O)sc2cc(CCN3CCN(c4ccccc4O)CC3)ccc21
ZINC000026667678,c1ccc(C2CCN(C[C@@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)cc1
ZINC000026667683,c1ccc(C2CCN(C[C@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)cc1
ZINC000028005216,CNCCc1cn2c3c(cc(F)cc13)CC[C@@H]2C
ZINC000028005221,CNCCc1cn2c3c(cc(F)cc13)CC[C@H]2C
ZINC000028464181,CC(=O)Nc1ccc2c(c1)N1[C@H](C)CNC[C@H]1C2
ZINC000028529523,O=C(N[C@H]1CCN(Cc2ccc(Cl)cc2)C1)c1cccc(-c2cccs2)c1
ZINC000029123434,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)c1C
ZINC000040403185,COc1ccccc1N1CCN(CCCCN2CCCc3ccccc3C2=O)CC1
ZINC000045255504,O=c1ccc(N2CCNCC2)nn1CCOc1ccccc1C(F)(F)F
ZINC000084615261,Clc1ccc2c(c1)N=C(N1CCN(Cc3ccccc3)CC1)c1cccnc1O2
ZINC000103236633,COc1ccc(OC)c(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccco2)c1
ZINC000103237516,COc1cc(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccco2)cc(OC)c1OC
ZINC000299819513,COc1cccc(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H]2CCCO2)c1
ZINC000299819514,COc1cccc(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3C[C@H]2CCCO2)c1
ZINC000299820978,COc1ccc(F)cc1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@@H]1CCCO1
ZINC000299820982,COc1ccc(F)cc1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@H]1CCCO1
ZINC000299853738,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccccc2Br)C1
ZINC000000601250,Clc1ccc(CS[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000000607971,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
ZINC000000896740,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
ZINC000003873371,Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000013586559,CC(=O)c1cccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1
ZINC000013586560,CC(=O)c1cccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1
ZINC000038157684,Fc1cccc(N2CC[C@H]3CNC[C@H]32)c1
ZINC000071316935,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1
ZINC000073239727,Fc1ccc(SCCCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1
ZINC000000596881,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000000643055,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000005957503,CN(C)CCCC(c1ccccc1)c1ccccc1
ZINC000013130932,CC1=NCCc2c1[nH]c1ccccc21
ZINC000040424552,COc1cccc2c1[C@H](CN)c1ccccc1C2
ZINC000040424554,COc1cccc2c1[C@@H](CN)c1ccccc1C2
ZINC000043016107,COc1ccccc1N1CCN(/C(N)=N/CCNS(=O)(=O)c2cccc(C)c2)CC1
ZINC000029130867,NC1=Nc2cccc(Cl)c2CN1
ZINC000038813133,N=C1N=C(O)/C(=C\c2c[nH]c3ccccc23)N1
ZINC000254132541,COc1ccccc1CCN1[C@H]2[C@@H]3[C@H]4C[C@@H]5[C@@H]3[C@]1(O)[C@@H]1[C@H]5[C@@H]4[C@@H]21
ZINC000254132543,COc1ccccc1CCN1[C@H]2[C@@H]3[C@H]4C[C@@H]5[C@@H]3[C@]1(O)[C@H]1[C@H]5[C@@H]4[C@@H]21
ZINC000254132545,COc1ccccc1CCN1[C@@H]2[C@H]3[C@@H]4[C@@H]5[C@@H]6C[C@H]([C@@H]2[C@@H]6[C@]41O)[C@H]53
ZINC000254132547,COc1ccccc1CCN1[C@H]2[C@@H]3[C@H]4C[C@H]5[C@@H]6[C@@H]4[C@@H]2[C@@H]6[C@@]1(O)[C@H]53
ZINC000000021403,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1
ZINC000001554072,Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCC#N)CC2)cn3-c2ccc(F)cc2)n1
ZINC000002015685,COc1cc(OC)c(OC)cc1C[C@H](C)N
ZINC000002015686,COc1cc(OC)c(OC)cc1C[C@@H](C)N
ZINC000003873295,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
ZINC000013589368,CN(C)CCSc1nc(C(C)(C)C)cs1
ZINC000013742133,c1ccc2c(c1)nc(N1CCNCC1)c1oc3ccccc3c12
ZINC000014195406,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl
ZINC000029124784,COc1ccc2cnn(C[C@H](C)N)c2c1Cl
ZINC000029126090,Cc1nc2c(c(-c3ccc(Cl)cc3)n1)CCNCC2
ZINC000029134352,Brc1cccc(N2CCN(Cc3cnn4ccccc34)CC2)n1
ZINC000036215313,Clc1ccc2nc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cn2n1
ZINC000064514004,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1cc2ccc1CCc1ccc(cc1)CC2
ZINC000096928116,CNc1nc(N2CCN(C)CC2)nc2c1CCNCC2
ZINC000114599307,Cc1c(S(=O)(=O)NCCCN2CCN(c3noc4ccccc34)CC2)sc2ccc(F)cc12
ZINC000299853336,CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN
ZINC000000025902,c1ccc(CCCN2CCN(c3ccccn3)CC2)cc1
ZINC000026578249,Cc1cc2c3c(c1)c1c(n3CCNC2)CCCC1
ZINC000035803648,Cc1ccc2c(c1)C(=O)N[C@@H]1CNCCN21
ZINC000045338915,Cc1ccc2c(c1)C(=O)N[C@H]1CNCCN21
ZINC000049053823,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(CC4CCCCC4)c3C)CC2)c1C
ZINC000066099588,c1cc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)ccn1
ZINC000139088621,CN[C@@H](Cc1ccc2c(c1)OCO2)c1ccccc1
ZINC000139088730,CN[C@H](Cc1ccc2c(c1)OCO2)c1ccccc1
ZINC000299830383,O=C(NCCCCN1CCN(c2ncccn2)CC1)c1cc2ccccc2cn1
ZINC000000139370,CC[C@@H](N)Cc1c[nH]c2ccccc12
ZINC000003959323,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1
ZINC000013471650,COc1ccccc1N1CCN(C[C@@H]2CC(=O)c3ccsc3C2)CC1
ZINC000013471651,COc1ccccc1N1CCN(C[C@H]2CC(=O)c3ccsc3C2)CC1
ZINC000013586845,Cc1c2n(c3ccc(Cl)cc13)CCNC2
ZINC000043069367,Cc1cccc(S(=O)(=O)NCCCNC(=N)N2CCC(c3ccccc3)CC2)c1
ZINC000072120432,COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2
ZINC000096928443,Fc1ccc(Nc2nc(NCc3ccccc3)nc3[nH]ncc23)cc1
ZINC000000017125,CN1CCN(c2nc3ccsc3n3cccc23)CC1
ZINC000006733253,COc1ccc(-c2cc3c4c(c2)[C@@H]2CNCC[C@@H]2N4CCC3)c(C(F)(F)F)c1
ZINC000013443844,c1ccc(-c2c[nH]c(CN3CCN(c4ccccc4)CC3)c2)cc1
ZINC000013586844,COc1ccc2cc3n(c2c1)CCNC3
ZINC000013801318,COc1ccc2[nH]cc([C@@H]3CCN(C)C3)c2c1
ZINC000013801321,COc1ccc2[nH]cc([C@H]3CCN(C)C3)c2c1
ZINC000040404001,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)[C@@H]1CCCN1C(=O)c1ccccc1
ZINC000095558121,COc1ccccc1N1CCN(Cc2cc(CN3CCCCC3)c3cccccc2-3)CC1
ZINC000095561958,CCCC#Cc1cc(CN2CCN(c3ccccc3OC)CC2)c2cccccc1-2
ZINC000103236630,COc1ccc(C(=O)N[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccco2)c(OC)c1
ZINC000299853608,CN(C)[C@H]1Cc2ccccc2[C@H](c2cccc(C(F)(F)F)c2)C1
ZINC000013587961,Brc1ccc2c3c([nH]c2c1)C=NCC3
ZINC000013864191,COc1ccc(O)cc1CCN
ZINC000029131439,N=C1NCc2cc(Cl)ccc2N1
ZINC000040862136,O=C1C[C@H](CN2CCN(C(=O)c3ccc(F)cc3)CC2)Cc2occc21
ZINC000040862138,O=C1C[C@@H](CN2CCN(C(=O)c3ccc(F)cc3)CC2)Cc2occc21
ZINC000071295800,O=c1c2ccccc2nnn1OCCN1CCN(c2cccc3ccccc23)CC1
ZINC000073169865,CCN(CCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1ccc2ncccc2c1
ZINC000299853490,NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCC(F)F
ZINC000013581255,COc1cccc(OC)c1-c1cccc2c1CC[C@H](N(C)C)C2
ZINC000013613375,CC(=O)c1cccc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1
ZINC000028527042,COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1
ZINC000084759385,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1
ZINC000000001290,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
ZINC000001530689,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000023135912,COc1ccccc1N1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1
ZINC000029480843,NC[C@H]1C[C@@H]1c1ccccc1
ZINC000040976766,COc1ccc2c(c1)[C@H](CN)c1ccccc1C2
ZINC000040976768,COc1ccc2c(c1)[C@@H](CN)c1ccccc1C2
ZINC000101177463,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H]4C=C[C@@](OC)(CC4)[C@@H]3C2=O)CC1
ZINC000101177468,COc1ccccc1N1CCN(CCCON2C(=O)[C@H]3[C@H]4C=C[C@@](OC)(CC4)[C@@H]3C2=O)CC1
ZINC000253668002,COc1ccccc1N1CCN(CCCON2C(=O)[C@H]3[C@H](C2=O)[C@H]2C=C[C@@]3(OC)CC2)CC1
ZINC000253668007,COc1ccccc1N1CCN(CCCON2C(=O)[C@@H]3[C@H](C2=O)[C@@]2(OC)C=C[C@H]3CC2)CC1
ZINC000013559958,NC[C@@H]1C[C@@H]1c1ccccc1
ZINC000013742138,CN1CCN(c2nc3ccccc3c3c2COc2ccccc2-3)CC1
ZINC000019202437,COc1ccc2[nH]c3c(c2c1)CCNC3
ZINC000027518243,CC(C)Oc1cccc2[nH]c3c(c12)CCN=C3
ZINC000029480846,NC[C@@H]1C[C@H]1c1ccccc1
ZINC000029480849,NC[C@H]1C[C@H]1c1ccccc1
ZINC000040917007,O=C(N[C@H]1CC(=O)N(CCN2CCN(c3cccc(Cl)c3)CC2)C1=O)C1CCCCC1
ZINC000058581160,CN1CCN(c2cccc(N(C)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1
ZINC000084687568,CN1C(=N)N=C(O)/C1=C\c1c[nH]c2cccc(Br)c12
ZINC000096908048,CCc1cccc2c1C[C@@H]1CNCCN1C2=O
ZINC000103237520,COc1ccc(F)cc1C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccco1
ZINC000103268606,O=c1oc2cc(OCCCCN3CCN(c4ccccn4)CC3)ccc2c2c1CCC2
ZINC000013581251,CCCN(CCC)[C@H]1CCc2c(cccc2-c2c(OC)cccc2OC)C1
ZINC000013839393,COc1ccccc1N1CCN(CCCCn2c(=O)ccc(=O)n2-c2ccccc2)CC1
ZINC000033977883,CNCc1cc(OC)ccc1Oc1ccc(Cl)c(Cl)c1
ZINC000066156756,C[C@H]1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1
ZINC000066259848,C[C@@H]1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1
ZINC000073162233,O=S(=O)(NCCCCN1CCc2ccccc2C1)c1cccc2cccnc12
ZINC000096908032,CN1CCN2C(=O)c3ccccc3C[C@@H]2C1
ZINC000096908051,CCCOc1cccc2c1C[C@@H]1CNCCN1C2=O
ZINC000096929494,O=c1ccc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1
ZINC000014975987,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N[C@@H]1CCCc2ccccc21
ZINC000014975990,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N[C@H]1CCCc2ccccc21
ZINC000034639577,CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O
ZINC000035272390,O=C1c2c(C(F)(F)F)ccc(Cl)c2[C@@H]2CNCCN12
ZINC000040956877,NC[C@H]1C[C@@H]1c1cccc(C(F)(F)F)c1
ZINC000299853391,NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCF
ZINC000001542113,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
ZINC000002009671,COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1
ZINC000003959350,Cc1[nH]c2ccccc2c1C1=CCNCC1
ZINC000005996308,CNCCC(c1ccccc1)c1ccccc1
ZINC000013491645,FC(F)(F)c1ccc(N2CCN(Cc3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)cc1
ZINC000013864205,COc1ccc(-c2ccccc2)cc1CCN
ZINC000029134262,Oc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1
ZINC000036187826,COc1ccccc1N1CCN(CCCCN2C(=O)C[C@H](NC(=O)C3CCCC3)C2=O)CC1
ZINC000064549275,COc1ccccc1N1CCN(CCCCNC(=O)c2cc(C)ccc2C)CC1
ZINC000064549304,Cc1ccc(C)c(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1
ZINC000095616601,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
ZINC000101099173,CC(C)(C)CNC1=NCCNC(c2ccccc2F)=C1
ZINC000026579043,C[C@@H]1Cn2c3c(c4cccc(c42)CN1)CCCC3
ZINC000040379958,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1
ZINC000073225061,Cc1ccccc1S(=O)(=O)N(C)C1CCN(C)CC1
ZINC000084670850,O=C(CCCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1nc2ccccc2s1
ZINC000096929504,Cc1cc(=O)oc2cc(OCCCCN3CCC(c4nc5ccccc5o4)CC3)ccc12
ZINC000098083419,O=c1[nH]c2ccc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2[nH]c1=O
ZINC000001485772,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1
ZINC000013535418,CCOc1ccccc1-c1ccc2c(c1)N1CCNCC[C@H]1C2
ZINC000013535422,CCOc1ccccc1-c1ccc2c(c1)N1CCNCC[C@@H]1C2
ZINC000013741373,CCn1nnc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1
ZINC000014976000,CNc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1
ZINC000014976004,CNc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1
ZINC000028128226,C[C@@H]1CNCCc2ccc(F)cc21
ZINC000028128232,C[C@H]1CNCCc2ccc(F)cc21
ZINC000028131777,C[C@@H]1CNCCc2ccccc21
ZINC000028131782,C[C@H]1CNCCc2ccccc21
ZINC000028528167,COc1ccc(N2CCN(c3cccc(Cl)c3Cl)C2=O)cc1OCCN1CCCCC1
ZINC000028568255,COc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21
ZINC000028826844,O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21
ZINC000029553506,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(I)ccc32)cn1
ZINC000045291337,Cc1nnc2c3c(nc(Cc4ccccc4)n12)CCNCC3
ZINC000049054316,O=C1N(C[C@@H]2CCCCN2)CCN1c1cccc(Cl)c1
ZINC000049054319,O=C1N(C[C@H]2CCCCN2)CCN1c1cccc(Cl)c1
ZINC000095561403,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)c3cccccc2-3)CC1
ZINC000096929484,O=c1cc(-c2ccccc2)c2ccc(OC[C@H](O)CN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1
ZINC000096929485,O=c1cc(-c2ccccc2)c2ccc(OC[C@@H](O)CN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1
ZINC000299858446,COc1ccc(Cl)cc1S(=O)(=O)n1cc(/C=N/N=C/N(C)C)c2c([N+](=O)[O-])cccc21
ZINC000000005994,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
ZINC000001679452,CN(C)CCC(c1ccccc1)c1ccccc1
ZINC000003860825,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
ZINC000013762488,COc1ccc2c(c1)nc(N1CCN(CCCCn3cccn3)CC1)c1cccn12
ZINC000040845066,Cc1ccccc1[C@H]1C[C@@H]1CN
ZINC000058590812,CN1CCN(c2cccc(NS(=O)(=O)c3ccc4ccccc4c3)c2)CC1
ZINC000073163488,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2cccc3cccnc23)CC1
ZINC000013737871,COc1ccccc1N1CCN(CCCN(C)C(=O)c2nsc3ccccc23)CC1
ZINC000034428892,O=C1c2c(O)cccc2[C@H]2CNCCN12
ZINC000034428893,O=C1c2c(O)cccc2[C@@H]2CNCCN12
ZINC000299854164,C=C(F)COc1ccc(F)cc1[C@H]1C[C@@H]1CN
ZINC000013371024,CC/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C
ZINC000028224213,NCCc1coc2ccc(C(N)=O)cc12
ZINC000028568404,Cc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c21
ZINC000029123670,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4cc(F)ccc4c(=O)n3-c3ccccc3)CC2)c1C
ZINC000034893375,NC[C@H]1C[C@@H]1c1cccc(Br)c1
ZINC000064539998,Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3cc(C)ccc3C)CC2)c1
ZINC000064540486,O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1cc2ccc1CCc1ccc(cc1)CC2
ZINC000068037470,CN1CCC(N(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
ZINC000090635708,O=C(C1CCCCCC1)N1c2ccccc2Sc2ccccc21
ZINC000096908045,COc1ccc2c(c1)C[C@@H]1CNCCN1C2=O
ZINC000096929495,COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)oc3c2)CC1
ZINC000299857443,O=C([C@@H]1CCCN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1
ZINC000001489208,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1
ZINC000011919683,Brc1ccc2[nH]c3c(c2c1)CCN=C3
ZINC000038302212,C[C@H]1CN2C(=O)c3ccccc3C[C@@H]2CN1
ZINC000040918740,O=C(N[C@H]1CC(=O)N(CCN2CCN(c3cccc(Cl)c3)CC2)C1=O)c1ccccc1
ZINC000053274820,c1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1
ZINC000261137335,CN(CCc1ccccc1)[C@H]1[C@H]2[C@H]3C[C@@H]4[C@H]5[C@@H](C[C@H]42)[C@@H]1[C@@H]53
ZINC000261137336,CN(CCc1ccccc1)[C@@H]1[C@H]2[C@@H]3C[C@@H]4[C@@H]5C[C@@H]([C@@H]2[C@@H]53)[C@H]14
ZINC000261137337,CN(CCc1ccccc1)[C@H]1[C@H]2[C@H]3C[C@@H]4[C@@H]5[C@H]3[C@H]1[C@@H]5C[C@H]42
ZINC000261137338,CN(CCc1ccccc1)[C@@H]1[C@@H]2[C@@H]3[C@H]4[C@H]5C[C@@H]3[C@H]1[C@@H]5C[C@H]42
ZINC000000406936,NCCc1ccc(Br)cc1
ZINC000013755928,FC(F)(F)c1cccc(N2CCN(c3nc4ccsc4n4cccc34)CC2)c1
ZINC000035272420,COc1cc2c(cc1Cl)[C@@H]1CNCCN1C2=O
ZINC000038219547,O=C1N[C@@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21
ZINC000064548813,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1
ZINC000073170189,CCN(CCCCCN1CC[C@@H]2CCCC[C@@H]2C1)S(=O)(=O)c1cccc2cccnc12
ZINC000095576935,CCCN1CCC(COc2nc3c(Cl)cccc3c3ccccc23)CC1
ZINC000254102365,CCN(CCCCCN1CC[C@H]2CCCC[C@@H]2C1)S(=O)(=O)c1cccc2cccnc12
ZINC000254102369,CCN(CCCCCN1CC[C@H]2CCCC[C@H]2C1)S(=O)(=O)c1cccc2cccnc12
ZINC000254102372,CCN(CCCCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1cccc2cccnc12
ZINC000013473099,NCCc1ccccc1Cc1ccccc1
ZINC000013742140,CN(C)CCSc1nc2ccccc2c2c1COc1ccccc1-2
ZINC000013839387,O=c1ccc(=O)n(-c2ccccc2)n1CCCCN1CCN(c2cccc(Cl)c2)CC1
ZINC000029127926,FCCOc1ccc(CN2CCN(c3ccc(Cl)cc3)CC2)cc1
ZINC000034281160,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1
ZINC000040431320,COc1ccc(S(=O)(=O)N[C@@H](C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
ZINC000040431323,COc1ccc(S(=O)(=O)N[C@H](C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
ZINC000040900086,CC(=O)O[C@@]12C=C(C)[C@@H]([C@H](C)C1)[C@H]1C(=O)N(OCCCN3CCN(c4ccccn4)CC3)C(=O)[C@@H]12
ZINC000045245344,O=c1[nH]c2cccc(N3C[C@H]4C[C@@H]3CN4C[C@@H]3CCc4[nH]c5ccc(F)cc5c4C3)c2o1
ZINC000045254146,Cc1nc2c3c(nc(Cc4ccccc4)n2n1)CCNCC3
ZINC000058538616,CC(=O)O[C@]12C=C(C)[C@H]([C@@H]3C(=O)N(OCCCN4CCN(c5ccccn5)CC4)C(=O)[C@@H]31)[C@H](C)C2
ZINC000095559491,COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1
ZINC000095577628,CCCN1CCC(COc2nc3c(I)cccc3c3ncccc23)CC1
ZINC000095626336,O=c1[nH]c2cccc(N3C[C@H]4C[C@@H]3CN4C[C@H]3CCc4[nH]c5ccc(F)cc5c4C3)c2o1
ZINC000253668032,CC(=O)O[C@]12C=C(C)[C@H]([C@@H]3C(=O)N(OCCCN4CCN(c5ccccn5)CC4)C(=O)[C@H]31)[C@H](C)C2
ZINC000253668040,CC(=O)O[C@@]12C=C(C)[C@@H]([C@H](C)C1)[C@H]1C(=O)N(OCCCN3CCN(c4ccccn4)CC3)C(=O)[C@H]12
ZINC000299853489,NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC(F)F
ZINC000035875416,O=C1N[C@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21
ZINC000068037393,CN1CCC(N(C)S(=O)(=O)c2cccc(F)c2)CC1
ZINC000103268610,O=c1oc2cc(OCCCCN3CCC(c4nc5ccccc5s4)CC3)ccc2c2c1CCC2
ZINC000013491638,COc1ccc(N2CCN(Cc3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)cc1
ZINC000013671937,Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12
ZINC000029127931,COc1ccccc1N1CCN(Cc2cccc(OCCF)c2)CC1
ZINC000040918318,COc1ccccc1N1CCN(CCNC(=O)[C@@H]2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)CC1
ZINC000040956995,NC[C@H]1C[C@@H]1c1cccc(Cl)c1
ZINC000049052353,CCOc1ccccc1N1CCN(CCCN/C(=N\C#N)c2ccncc2)CC1
ZINC000071296240,O=C(NCC[C@H](F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1
ZINC000071296241,O=C(NCC[C@@H](F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1
ZINC000096928134,CCN(CC)c1nc(Nc2ccc(Cl)cc2)c2cn[nH]c2n1
ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ZINC000003653057,N=C(N)NCCC[C@@H]1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)NC1=O
ZINC000013486989,COc1cc(=O)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12
ZINC000028652768,CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCN1CCc2ccccc2C1
ZINC000028769976,c1ccc(-c2ccc(N3CCN(Cc4c[nH]c5ncccc45)CC3)cc2)cc1
ZINC000040954917,Cc1ccc([C@H]2C[C@@H]2CN)cc1
ZINC000001533883,Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1
ZINC000012356325,CCCN(CCCCN1C[C@@H]2CCC[C@@H]2C1=O)[C@@H]1COc2cccc(OC)c2C1
ZINC000013371039,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(Br)ccc23)C1=O
ZINC000013491646,c1ccc(-c2nc(CN3CCN(c4ccccn4)CC3)cn2-c2ccccc2)cc1
ZINC000013532233,CN1CCN(C2=Cn3c(/C=N/O)ccc3Sc3ccccc32)CC1
